,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random,symbol
ENSG00000204580.10,0.970612821264588,0.925761633177317,1.01763695430955,0.216577525285007,0.953531046565326,0.877659007244681,1.03596208693667,0.260673521501204,DDR1
ENSG00000142794.17,0.973423989470889,0.933984099248143,1.01452933089568,0.201811089744414,0.964449073787013,0.90484209274373,1.02798269818342,0.266101346277289,NBPF3
ENSG00000164855.14,1.0052392658588,0.978535218478402,1.03267206181465,0.703647355249091,1.02398633534954,0.982068752691344,1.06769308371644,0.266354634553506,TMEM184A
ENSG00000177034.13,1.03676856976027,0.972199926534415,1.10562553843673,0.271067832163992,1.03676856976027,0.972199926534415,1.10562553843673,0.271067832163992,MTX3
ENSG00000139343.9,1.06484240960262,1.00256638007128,1.13098681526473,0.0410204013301791,1.06173916987486,0.953780849444575,1.18191727743645,0.27350996361699,SNRPF
ENSG00000198182.11,0.990493676219732,0.951092798121966,1.03152681270274,0.644651232571731,0.965288651336163,0.901824904277509,1.03321850614103,0.308601866397738,ZNF607
ENSG00000151553.13,0.939487123264417,0.86447521854516,1.02100793156923,0.141488954920849,0.941380676035665,0.836501667351309,1.05940921793906,0.316173750649984,FAM160B1
ENSG00000112874.8,0.979041543066215,0.940682716247665,1.01896455254645,0.298950603100888,0.969257355076833,0.910514193564299,1.03179041799769,0.327640393787606,NUDT12
ENSG00000108064.9,1.06397860022848,0.97843129490099,1.15700557376256,0.147029478116733,1.07715467673509,0.923572996482987,1.25627557543434,0.34365574810449,TFAM
ENSG00000145416.12,0.978155769645171,0.937550175890106,1.02052000446991,0.307260906766829,0.97802269906125,0.934034455569989,1.02408256373726,0.343920241251682,MARCH1
ENSG00000166548.14,0.938411964749214,0.87234533320692,1.00948211913641,0.0878978306996625,0.930095506420368,0.796198769798442,1.08650965547505,0.360838661192169,TK2
ENSG00000075142.12,1.04353824013711,0.978690513342287,1.11268275699285,0.192939418701989,1.05295387235025,0.936795824170608,1.18351494390892,0.386927377424438,SRI
