,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000204267.12,25483,0.519263290707875,1.68616211370743e-07,0.324703595865243,0.713822985550508,95.5153007071524,0.199198206853605,TAP2
ENSG00000145388.13,32261,-0.278371045966708,2.42733000936414e-07,-0.384040928797098,-0.172701163136318,96.5949242078921,0.0594278336925741,METTL14
ENSG00000007908.14,35114,-1.78333632131448,4.17570528241355e-07,-2.47399726311301,-1.09267537951594,95.0425170938874,2.49928387684582,SELE
ENSG00000146109.4,55960,0.251649408310812,6.9937750355161e-07,0.152239924135595,0.351058892486029,93.4044436179703,0.0477947220004954,ABT1
ENSG00000183309.10,54601,0.403614335475524,7.14959143317581e-07,0.244036207072834,0.563192463878215,97.2508032936135,0.139884817615353,ZNF623
ENSG00000053372.4,55355,0.45985819821397,1.79681320731789e-06,0.271104266387726,0.648612130040213,97.567492695517,0.19617373772919,MRTO4
ENSG00000139826.5,37507,-0.267438755508469,1.87654106645249e-06,-0.377413372738922,-0.157464138278016,95.2251187700269,0.0647836536979724,ABHD13
ENSG00000147526.18,5413,-1.0168868482745,2.01036395899884e-06,-1.43626865892853,-0.597505037620473,98.7112104880343,0.991656289325988,TACC1
ENSG00000168397.15,8996,0.213084955283365,2.19006566424606e-06,0.124883292295095,0.301286618271636,91.6705339637499,0.0384245454374935,ATG4B
ENSG00000112874.8,6595,-0.527881622047053,2.33380960657326e-06,-0.746983538911636,-0.30877970518247,96.2917413360459,0.251050474736616,NUDT12
ENSG00000163820.13,45644,-0.762547216719411,3.02265208159022e-06,-1.08263228903998,-0.442462144398839,98.4927193874689,0.57212940004557,FYCO1
ENSG00000062725.8,19089,-0.252336395279942,3.10987441453033e-06,-0.358389370992116,-0.146283419567768,94.8518810826705,0.0594627906748004,APPBP2
ENSG00000197619.12,10755,-0.377313979598193,3.2072265591083e-06,-0.536109080007294,-0.218518879189093,95.381727339245,0.133149990282271,ZNF615
ENSG00000187239.15,7673,-0.769930536472452,3.47924427474465e-06,-1.09513367364976,-0.444727399295142,98.8072460531088,0.550442037930319,FNBP1
ENSG00000136378.13,37591,0.843937463413564,3.99050083145955e-06,0.485279326002631,1.2025956008245,96.4463122918436,0.672712373977199,ADAMTS7
ENSG00000158022.6,45683,-2.25581807236573,9.19479571287079e-06,-3.25266857871495,-1.25896756601651,95.883977714149,5.49007797112264,TRIM63
ENSG00000141580.14,37140,0.273403062760206,1.0032167315481e-05,0.152071077633333,0.394735047887078,97.3812959841019,0.0804991151730118,WDR45B
ENSG00000151553.13,23027,-0.329203035273512,1.05835493002973e-05,-0.475682395643559,-0.182723674903465,96.0968801244707,0.113616754508743,FAM160B1
